"","msa_id","fipsstatecode","year","state_abb","ever_smoke","current_smoker","stop_smoking","N","metrodivisioncode","csacode","cbsatitle","metropolitanmicropolitanstatis","metropolitandivisiontitle","csatitle","countycountyequivalent","statename","fipscountycode","centraloutlyingcounty","abb","year_change_per","tax_change_dose","numtaxinc","tax_change0203","year_around","treat","tax_change","X.x","pop1990","pop2000","unemp1990","unemp2000","unemp2010","cig_sales_pc2000","anti1992","anti1995","anti1998","cig_sales_pc1990","cig_sales_pc2010","log_cigsales90","log_cigsales00","log_cigsales10","log_pop90","log_pop00","change90to00","change00to10","log_change_sales","log_change_sales00to10","per_barban00","per_barban05","per_barban10","msa_pop10","msa_pop00","log_msapop00","log_msapop10","cigtax","cbsaunp00","wage_index","X","factor98","current_smoker98","ever_smoke98","factor01","current_smoker01","ever_smoke01","change_cursmk","change_evrsmk","pcurrent_smoker98","pcurrent_smoker01","pfactor98","pfactor01"
"157",16940,56,2004,"WY",0.483870967741935,26.9449715370019,0.542253521126761,527,NA,NA,"Cheyenne, WY","Metropolitan Statistical Area","","","Laramie County","Wyoming",21,"Central",NA,0,NA,NA,0,0,0,0,51,453589,493782,5.3,3.9,6.4,90.5,-0.1487,-0.0552,0.0976,96.9,65.7,4.57367951889672,4.50534985070588,4.18509892549057,13.0249467806607,13.109849403224,6.40000000000001,24.8,1.85629799036563,3.21084365317094,0,0,0,91738,81607,11.3096703215867,11.4266919671723,0.6,3.9,0.9172,NA,-0.050171708747831,0.219237458026249,NA,0.087981318323009,0.192007480199444,NA,0.0272299778268048,NA,0.219237458026249,0.192007480199444,-0.050171708747831,0.087981318323009
"158",16940,56,2008,"WY",0.448036951501155,19.0531177829099,0.557575757575758,866,NA,NA,"Cheyenne, WY","Metropolitan Statistical Area","","","Laramie County","Wyoming",21,"Central",NA,0,NA,NA,0,0,0,0,51,453589,493782,5.3,3.9,6.4,90.5,-0.1487,-0.0552,0.0976,96.9,65.7,4.57367951889672,4.50534985070588,4.18509892549057,13.0249467806607,13.109849403224,6.40000000000001,24.8,1.85629799036563,3.21084365317094,58.0483958067254,56.084108357005,56.103765171197,91738,81607,11.3096703215867,11.4266919671723,0.6,3.9,0.9172,NA,-0.050171708747831,0.219237458026249,NA,0.087981318323009,0.192007480199444,NA,0.0272299778268048,NA,0.219237458026249,0.192007480199444,-0.050171708747831,0.087981318323009
"159",16940,56,2010,"WY",0.519725557461406,24.3567753001715,0.52112676056338,583,NA,NA,"Cheyenne, WY","Metropolitan Statistical Area","","","Laramie County","Wyoming",21,"Central",NA,0,NA,NA,0,0,0,0,51,453589,493782,5.3,3.9,6.4,90.5,-0.1487,-0.0552,0.0976,96.9,65.7,4.57367951889672,4.50534985070588,4.18509892549057,13.0249467806607,13.109849403224,6.40000000000001,24.8,1.85629799036563,3.21084365317094,58.0483958067254,56.084108357005,56.103765171197,91738,81607,11.3096703215867,11.4266919671723,0.6,3.9,0.9172,NA,-0.050171708747831,0.219237458026249,NA,0.087981318323009,0.192007480199444,NA,0.0272299778268048,NA,0.219237458026249,0.192007480199444,-0.050171708747831,0.087981318323009
"160",16940,56,2005,"WY",0.496050552922591,27.0142180094787,0.502923976608187,633,NA,NA,"Cheyenne, WY","Metropolitan Statistical Area","","","Laramie County","Wyoming",21,"Central",NA,0,NA,NA,0,0,0,0,51,453589,493782,5.3,3.9,6.4,90.5,-0.1487,-0.0552,0.0976,96.9,65.7,4.57367951889672,4.50534985070588,4.18509892549057,13.0249467806607,13.109849403224,6.40000000000001,24.8,1.85629799036563,3.21084365317094,0.195434713662429,0.188821439515027,0.178370623133894,91738,81607,11.3096703215867,11.4266919671723,0.6,3.9,0.9172,NA,-0.050171708747831,0.219237458026249,NA,0.087981318323009,0.192007480199444,NA,0.0272299778268048,NA,0.219237458026249,0.192007480199444,-0.050171708747831,0.087981318323009
"161",16940,56,2009,"WY",0.496845425867508,23.3438485804416,0.587837837837838,634,NA,NA,"Cheyenne, WY","Metropolitan Statistical Area","","","Laramie County","Wyoming",21,"Central",NA,0,NA,NA,0,0,0,0,51,453589,493782,5.3,3.9,6.4,90.5,-0.1487,-0.0552,0.0976,96.9,65.7,4.57367951889672,4.50534985070588,4.18509892549057,13.0249467806607,13.109849403224,6.40000000000001,24.8,1.85629799036563,3.21084365317094,58.0483958067254,56.084108357005,56.103765171197,91738,81607,11.3096703215867,11.4266919671723,0.6,3.9,0.9172,NA,-0.050171708747831,0.219237458026249,NA,0.087981318323009,0.192007480199444,NA,0.0272299778268048,NA,0.219237458026249,0.192007480199444,-0.050171708747831,0.087981318323009
"162",16980,17,2006,"IL",0.438914027149321,20.5708318830491,0.56175972927242,2873,16974,176,"Chicago-Naperville-Elgin, IL-IN-WI","Metropolitan Statistical Area","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI","Cook County","Illinois",31,"Central",NA,0,NA,NA,0,0,0,0,14,11430602,12419293,6.1,4.3,10.4,70,-0.1467,-0.0632,-0.002,94.1,44.1,4.54435804659133,4.24849524204936,3.7864597824528,16.2518047028005,16.3347617085337,24.1,25.9,3.18221184049661,3.25424296870549,7.73163475914423,7.89655475951108,8.01414943421852,9461105,9098316,16.0235998994172,16.0626997418176,0.98,4.3,1.00247326732673,NA,-0.25102812683281,0.215330094202597,NA,-0.103901788806282,0.179272205910253,NA,0.0360578882923441,NA,0.215330094202597,0.179272205910253,-0.25102812683281,-0.103901788806282
"163",16980,17,2004,"IL",0.436139630390144,22.299794661191,0.552486187845304,2435,16974,176,"Chicago-Naperville-Elgin, IL-IN-WI","Metropolitan Statistical Area","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI","Cook County","Illinois",31,"Central",NA,0,NA,NA,0,0,0,0,14,11430602,12419293,6.1,4.3,10.4,70,-0.1467,-0.0632,-0.002,94.1,44.1,4.54435804659133,4.24849524204936,3.7864597824528,16.2518047028005,16.3347617085337,24.1,25.9,3.18221184049661,3.25424296870549,0.330221555553785,0.337265362039685,0.340124351883988,9461105,9098316,16.0235998994172,16.0626997418176,0.98,4.3,1.00247326732673,NA,-0.25102812683281,0.215330094202597,NA,-0.103901788806282,0.179272205910253,NA,0.0360578882923441,NA,0.215330094202597,0.179272205910253,-0.25102812683281,-0.103901788806282
"164",16980,17,2005,"IL",0.442992011619463,21.5323166303558,0.57504215851602,2754,16974,176,"Chicago-Naperville-Elgin, IL-IN-WI","Metropolitan Statistical Area","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI","Cook County","Illinois",31,"Central",NA,0,NA,NA,0,0,0,0,14,11430602,12419293,6.1,4.3,10.4,70,-0.1467,-0.0632,-0.002,94.1,44.1,4.54435804659133,4.24849524204936,3.7864597824528,16.2518047028005,16.3347617085337,24.1,25.9,3.18221184049661,3.25424296870549,0.703696188812925,0.718706413601404,0.713850533636235,9461105,9098316,16.0235998994172,16.0626997418176,0.98,4.3,1.00247326732673,NA,-0.25102812683281,0.215330094202597,NA,-0.103901788806282,0.179272205910253,NA,0.0360578882923441,NA,0.215330094202597,0.179272205910253,-0.25102812683281,-0.103901788806282
"165",16980,17,2007,"IL",0.450714036920933,22.0828979449669,0.610410094637224,2871,16974,176,"Chicago-Naperville-Elgin, IL-IN-WI","Metropolitan Statistical Area","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI","Cook County","Illinois",31,"Central",NA,0,NA,NA,0,0,0,0,14,11430602,12419293,6.1,4.3,10.4,70,-0.1467,-0.0632,-0.002,94.1,44.1,4.54435804659133,4.24849524204936,3.7864597824528,16.2518047028005,16.3347617085337,24.1,25.9,3.18221184049661,3.25424296870549,14.1029675804206,14.4037915964265,14.8074951669117,9461105,9098316,16.0235998994172,16.0626997418176,0.98,4.3,1.00247326732673,NA,-0.25102812683281,0.215330094202597,NA,-0.103901788806282,0.179272205910253,NA,0.0360578882923441,NA,0.215330094202597,0.179272205910253,-0.25102812683281,-0.103901788806282
"166",16980,17,2008,"IL",0.439834024896266,21.0863824971709,0.636851520572451,2651,16974,176,"Chicago-Naperville-Elgin, IL-IN-WI","Metropolitan Statistical Area","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI","Cook County","Illinois",31,"Central",NA,0,NA,NA,0,0,0,0,14,11430602,12419293,6.1,4.3,10.4,70,-0.1467,-0.0632,-0.002,94.1,44.1,4.54435804659133,4.24849524204936,3.7864597824528,16.2518047028005,16.3347617085337,24.1,25.9,3.18221184049661,3.25424296870549,90.143165480415,92.0659685288281,91.7860979837395,9461105,9098316,16.0235998994172,16.0626997418176,0.98,4.3,1.00247326732673,NA,-0.25102812683281,0.215330094202597,NA,-0.103901788806282,0.179272205910253,NA,0.0360578882923441,NA,0.215330094202597,0.179272205910253,-0.25102812683281,-0.103901788806282
"167",16980,17,2010,"IL",0.441826643397324,19.4589877835951,0.626307922272048,3438,16974,176,"Chicago-Naperville-Elgin, IL-IN-WI","Metropolitan Statistical Area","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI","Cook County","Illinois",31,"Central",NA,0,NA,NA,0,0,0,0,14,11430602,12419293,6.1,4.3,10.4,70,-0.1467,-0.0632,-0.002,94.1,44.1,4.54435804659133,4.24849524204936,3.7864597824528,16.2518047028005,16.3347617085337,24.1,25.9,3.18221184049661,3.25424296870549,93.6555900128055,95.6533149985857,95.440585786878,9461105,9098316,16.0235998994172,16.0626997418176,0.98,4.3,1.00247326732673,NA,-0.25102812683281,0.215330094202597,NA,-0.103901788806282,0.179272205910253,NA,0.0360578882923441,NA,0.215330094202597,0.179272205910253,-0.25102812683281,-0.103901788806282
"168",16980,17,2009,"IL",0.433422698838248,19.1540065534704,0.639191290824261,3357,16974,176,"Chicago-Naperville-Elgin, IL-IN-WI","Metropolitan Statistical Area","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI","Cook County","Illinois",31,"Central",NA,0,NA,NA,0,0,0,0,14,11430602,12419293,6.1,4.3,10.4,70,-0.1467,-0.0632,-0.002,94.1,44.1,4.54435804659133,4.24849524204936,3.7864597824528,16.2518047028005,16.3347617085337,24.1,25.9,3.18221184049661,3.25424296870549,93.0689517565126,95.0541634272622,94.8488997535364,9461105,9098316,16.0235998994172,16.0626997418176,0.98,4.3,1.00247326732673,NA,-0.25102812683281,0.215330094202597,NA,-0.103901788806282,0.179272205910253,NA,0.0360578882923441,NA,0.215330094202597,0.179272205910253,-0.25102812683281,-0.103901788806282
"169",17140,18,2008,"IN",0.451892744479495,21.0567823343849,0.554307116104869,1268,NA,178,"Cincinnati, OH-KY-IN","Metropolitan Statistical Area","","Cincinnati-Wilmington-Maysville, OH-KY-IN","Dearborn County","Indiana",29,"Outlying","IN",2007,0.44,1,1,1,1,1,15,5544156,6080485,5.3,3.1,10.4,125.5,-0.2429,-0.1807,-0.0858,128.3,71.7,4.85437127162159,4.83230575857184,4.27249074760558,15.5282549579841,15.6205950204978,2.80000000000001,53.8,1.02961941718116,3.98527346716774,42.7063703868687,41.7490102824865,42.1678075836149,2130151,2009632,14.5134621786961,14.5717034271917,0.995,3.1,0.9497,38,-0.399887304812362,0.222014925373134,0.442164179104478,-0.116715841400984,0.214859437751004,0.387550200803213,0.00715548762213031,0.0546139783012648,0.2324163280388,0.208480548228876,-0.353725461771351,-0.194892533123956
"170",17140,18,2006,"IN",0.512855209742896,28.1461434370771,0.548076923076923,739,NA,178,"Cincinnati, OH-KY-IN","Metropolitan Statistical Area","","Cincinnati-Wilmington-Maysville, OH-KY-IN","Dearborn County","Indiana",29,"Outlying","IN",2007,0.44,1,1,-1,1,0,15,5544156,6080485,5.3,3.1,10.4,125.5,-0.2429,-0.1807,-0.0858,128.3,71.7,4.85437127162159,4.83230575857184,4.27249074760558,15.5282549579841,15.6205950204978,2.80000000000001,53.8,1.02961941718116,3.98527346716774,17.1145731001595,16.730911146657,17.542937153255,2130151,2009632,14.5134621786961,14.5717034271917,0.555,3.1,0.9497,38,-0.399887304812362,0.222014925373134,0.442164179104478,-0.116715841400984,0.214859437751004,0.387550200803213,0.00715548762213031,0.0546139783012648,0.2324163280388,0.208480548228876,-0.353725461771351,-0.194892533123956
"171",17140,18,2005,"IN",0.494897959183673,27.0408163265306,0.462264150943396,1176,NA,178,"Cincinnati, OH-KY-IN","Metropolitan Statistical Area","","Cincinnati-Wilmington-Maysville, OH-KY-IN","Dearborn County","Indiana",29,"Outlying","IN",2007,0.44,1,1,-2,1,0,15,5544156,6080485,5.3,3.1,10.4,125.5,-0.2429,-0.1807,-0.0858,128.3,71.7,4.85437127162159,4.83230575857184,4.27249074760558,15.5282549579841,15.6205950204978,2.80000000000001,53.8,1.02961941718116,3.98527346716774,16.1473815669632,15.7854014042285,16.4746948795285,2130151,2009632,14.5134621786961,14.5717034271917,0.555,3.1,0.9497,38,-0.399887304812362,0.222014925373134,0.442164179104478,-0.116715841400984,0.214859437751004,0.387550200803213,0.00715548762213031,0.0546139783012648,0.2324163280388,0.208480548228876,-0.353725461771351,-0.194892533123956
"172",17140,18,2009,"IN",0.445890968266884,21.7249796582587,0.588014981273408,1229,NA,178,"Cincinnati, OH-KY-IN","Metropolitan Statistical Area","","Cincinnati-Wilmington-Maysville, OH-KY-IN","Dearborn County","Indiana",29,"Outlying","IN",2007,0.44,1,1,2,1,1,15,5544156,6080485,5.3,3.1,10.4,125.5,-0.2429,-0.1807,-0.0858,128.3,71.7,4.85437127162159,4.83230575857184,4.27249074760558,15.5282549579841,15.6205950204978,2.80000000000001,53.8,1.02961941718116,3.98527346716774,53.5940563737675,52.3926241064159,53.0813056093281,2130151,2009632,14.5134621786961,14.5717034271917,0.995,3.1,0.9497,38,-0.399887304812362,0.222014925373134,0.442164179104478,-0.116715841400984,0.214859437751004,0.387550200803213,0.00715548762213031,0.0546139783012648,0.2324163280388,0.208480548228876,-0.353725461771351,-0.194892533123956
"173",17140,18,2004,"IN",0.484688489968321,30.7286166842661,0.525773195876289,947,NA,178,"Cincinnati, OH-KY-IN","Metropolitan Statistical Area","","Cincinnati-Wilmington-Maysville, OH-KY-IN","Dearborn County","Indiana",29,"Outlying","IN",2007,0.44,1,1,-3,1,0,15,5544156,6080485,5.3,3.1,10.4,125.5,-0.2429,-0.1807,-0.0858,128.3,71.7,4.85437127162159,4.83230575857184,4.27249074760558,15.5282549579841,15.6205950204978,2.80000000000001,53.8,1.02961941718116,3.98527346716774,0,0,0,2130151,2009632,14.5134621786961,14.5717034271917,0.555,3.1,0.9497,38,-0.399887304812362,0.222014925373134,0.442164179104478,-0.116715841400984,0.214859437751004,0.387550200803213,0.00715548762213031,0.0546139783012648,0.2324163280388,0.208480548228876,-0.353725461771351,-0.194892533123956
"174",17140,18,2007,"IN",0.469311377245509,25.4491017964072,0.567647058823529,1336,NA,178,"Cincinnati, OH-KY-IN","Metropolitan Statistical Area","","Cincinnati-Wilmington-Maysville, OH-KY-IN","Dearborn County","Indiana",29,"Outlying","IN",2007,0.44,1,1,0,1,1,15,5544156,6080485,5.3,3.1,10.4,125.5,-0.2429,-0.1807,-0.0858,128.3,71.7,4.85437127162159,4.83230575857184,4.27249074760558,15.5282549579841,15.6205950204978,2.80000000000001,53.8,1.02961941718116,3.98527346716774,42.2882006451125,41.3402147634515,41.7778538892016,2130151,2009632,14.5134621786961,14.5717034271917,0.555,3.1,0.9497,38,-0.399887304812362,0.222014925373134,0.442164179104478,-0.116715841400984,0.214859437751004,0.387550200803213,0.00715548762213031,0.0546139783012648,0.2324163280388,0.208480548228876,-0.353725461771351,-0.194892533123956
"175",17140,18,2010,"IN",0.463537300922045,22.1290863369656,0.545454545454545,1193,NA,178,"Cincinnati, OH-KY-IN","Metropolitan Statistical Area","","Cincinnati-Wilmington-Maysville, OH-KY-IN","Dearborn County","Indiana",29,"Outlying","IN",2007,0.44,1,1,3,1,1,15,5544156,6080485,5.3,3.1,10.4,125.5,-0.2429,-0.1807,-0.0858,128.3,71.7,4.85437127162159,4.83230575857184,4.27249074760558,15.5282549579841,15.6205950204978,2.80000000000001,53.8,1.02961941718116,3.98527346716774,53.5940563737675,52.3926241064159,53.0813056093281,2130151,2009632,14.5134621786961,14.5717034271917,0.995,3.1,0.9497,38,-0.399887304812362,0.222014925373134,0.442164179104478,-0.116715841400984,0.214859437751004,0.387550200803213,0.00715548762213031,0.0546139783012648,0.2324163280388,0.208480548228876,-0.353725461771351,-0.194892533123956
"176",17460,39,2009,"OH",0.467741935483871,18.5483870967742,0.601449275362319,744,NA,184,"Cleveland-Elyria, OH","Metropolitan Statistical Area","","Cleveland-Akron-Canton, OH","Cuyahoga County","Ohio",35,"Central","OH",2005,0.7,1,0,4,1,1,36,10847115,11353140,5.6,4,10.3,99.9,-0.2676,-0.2245,-0.112,115.5,59.3,4.74927052996185,4.60416968565451,4.08260930600368,16.1994097039759,16.245004915613,15.6,40.6,2.74727091425549,3.70376806660769,97.3913737990974,94.5250225702504,94.7154190561065,2077240,2148143,14.5801143059518,14.5465506474586,1.25,4,0.9644,NA,-0.337333743993705,0.229998686538886,NA,-0.212458256109555,0.196386798084235,NA,0.0336118884546511,NA,0.229998686538886,0.196386798084235,-0.337333743993705,-0.212458256109555
"177",17460,39,2006,"OH",0.500693481276006,26.7683772538141,0.585492227979275,721,NA,184,"Cleveland-Elyria, OH","Metropolitan Statistical Area","","Cleveland-Akron-Canton, OH","Cuyahoga County","Ohio",35,"Central","OH",2005,0.7,1,0,1,1,1,36,10847115,11353140,5.6,4,10.3,99.9,-0.2676,-0.2245,-0.112,115.5,59.3,4.74927052996185,4.60416968565451,4.08260930600368,16.1994097039759,16.245004915613,15.6,40.6,2.74727091425549,3.70376806660769,73.3411525488348,71.1826297296881,72.4243628640527,2077240,2148143,14.5801143059518,14.5465506474586,1.25,4,0.9644,NA,-0.337333743993705,0.229998686538886,NA,-0.212458256109555,0.196386798084235,NA,0.0336118884546511,NA,0.229998686538886,0.196386798084235,-0.337333743993705,-0.212458256109555
"178",17460,39,2007,"OH",0.472877358490566,22.4056603773585,0.626315789473684,848,NA,184,"Cleveland-Elyria, OH","Metropolitan Statistical Area","","Cleveland-Akron-Canton, OH","Cuyahoga County","Ohio",35,"Central","OH",2005,0.7,1,0,2,1,1,36,10847115,11353140,5.6,4,10.3,99.9,-0.2676,-0.2245,-0.112,115.5,59.3,4.74927052996185,4.60416968565451,4.08260930600368,16.1994097039759,16.245004915613,15.6,40.6,2.74727091425549,3.70376806660769,97.3913737990974,94.5250225702504,94.7154190561065,2077240,2148143,14.5801143059518,14.5465506474586,1.25,4,0.9644,NA,-0.337333743993705,0.229998686538886,NA,-0.212458256109555,0.196386798084235,NA,0.0336118884546511,NA,0.229998686538886,0.196386798084235,-0.337333743993705,-0.212458256109555
"179",17460,39,2010,"OH",0.462264150943396,22.5067385444744,0.586826347305389,742,NA,184,"Cleveland-Elyria, OH","Metropolitan Statistical Area","","Cleveland-Akron-Canton, OH","Cuyahoga County","Ohio",35,"Central","OH",2005,0.7,1,0,5,1,1,36,10847115,11353140,5.6,4,10.3,99.9,-0.2676,-0.2245,-0.112,115.5,59.3,4.74927052996185,4.60416968565451,4.08260930600368,16.1994097039759,16.245004915613,15.6,40.6,2.74727091425549,3.70376806660769,97.3913737990974,94.5250225702504,94.7154190561065,2077240,2148143,14.5801143059518,14.5465506474586,1.25,4,0.9644,NA,-0.337333743993705,0.229998686538886,NA,-0.212458256109555,0.196386798084235,NA,0.0336118884546511,NA,0.229998686538886,0.196386798084235,-0.337333743993705,-0.212458256109555
"180",17460,39,2008,"OH",0.460599334073252,17.9800221975583,0.592592592592593,901,NA,184,"Cleveland-Elyria, OH","Metropolitan Statistical Area","","Cleveland-Akron-Canton, OH","Cuyahoga County","Ohio",35,"Central","OH",2005,0.7,1,0,3,1,1,36,10847115,11353140,5.6,4,10.3,99.9,-0.2676,-0.2245,-0.112,115.5,59.3,4.74927052996185,4.60416968565451,4.08260930600368,16.1994097039759,16.245004915613,15.6,40.6,2.74727091425549,3.70376806660769,97.3913737990974,94.5250225702504,94.7154190561065,2077240,2148143,14.5801143059518,14.5465506474586,1.25,4,0.9644,NA,-0.337333743993705,0.229998686538886,NA,-0.212458256109555,0.196386798084235,NA,0.0336118884546511,NA,0.229998686538886,0.196386798084235,-0.337333743993705,-0.212458256109555
"181",17460,39,2004,"OH",0.511744966442953,31.0402684563758,0.532432432432432,1192,NA,184,"Cleveland-Elyria, OH","Metropolitan Statistical Area","","Cleveland-Akron-Canton, OH","Cuyahoga County","Ohio",35,"Central","OH",2005,0.7,1,0,-1,1,0,36,10847115,11353140,5.6,4,10.3,99.9,-0.2676,-0.2245,-0.112,115.5,59.3,4.74927052996185,4.60416968565451,4.08260930600368,16.1994097039759,16.245004915613,15.6,40.6,2.74727091425549,3.70376806660769,66.0141681360791,64.0712877291501,65.0464557294302,2077240,2148143,14.5801143059518,14.5465506474586,0.55,4,0.9644,NA,-0.337333743993705,0.229998686538886,NA,-0.212458256109555,0.196386798084235,NA,0.0336118884546511,NA,0.229998686538886,0.196386798084235,-0.337333743993705,-0.212458256109555
"182",17460,39,2005,"OH",0.476190476190476,24.6753246753247,0.584795321637427,693,NA,184,"Cleveland-Elyria, OH","Metropolitan Statistical Area","","Cleveland-Akron-Canton, OH","Cuyahoga County","Ohio",35,"Central","OH",2005,0.7,1,0,0,1,1,36,10847115,11353140,5.6,4,10.3,99.9,-0.2676,-0.2245,-0.112,115.5,59.3,4.74927052996185,4.60416968565451,4.08260930600368,16.1994097039759,16.245004915613,15.6,40.6,2.74727091425549,3.70376806660769,72.6391882136358,70.5013250921226,71.7388621041224,2077240,2148143,14.5801143059518,14.5465506474586,0.55,4,0.9644,NA,-0.337333743993705,0.229998686538886,NA,-0.212458256109555,0.196386798084235,NA,0.0336118884546511,NA,0.229998686538886,0.196386798084235,-0.337333743993705,-0.212458256109555
"183",17820,8,2006,"CO",0.424960505529226,18.1674565560821,0.573913043478261,633,NA,NA,"Colorado Springs, CO","Metropolitan Statistical Area","","","El Paso County","Colorado",41,"Central","CO",2005,0.64,1,0,1,1,1,6,3294473,4301261,5.2,2.8,8.7,73,-0.0918,0,0.1753,87.4,41.4,4.47049528266149,4.29045944114839,3.72328088083127,15.0077567738251,15.2744187934867,14.4,31.6,2.66722820658196,3.45315712059287,70.7925745523618,66.9150918411298,67.0340226689065,645613,537484,13.194654271099,13.3779555320425,0.84,3.7463976945245,0.9771,40,-0.118656969713517,0.248275862068966,0.455172413793103,0.15491421368582,0.201117318435754,0.446927374301676,0.0471585436332113,0.00824503949142752,0.207332490517659,0.180933670847875,-0.0205504157903195,0.151557988932157
"184",17820,8,2010,"CO",0.437280187573271,18.0539273153576,0.616883116883117,853,NA,NA,"Colorado Springs, CO","Metropolitan Statistical Area","","","El Paso County","Colorado",41,"Central","CO",2005,0.64,1,0,5,1,1,6,3294473,4301261,5.2,2.8,8.7,73,-0.0918,0,0.1753,87.4,41.4,4.47049528266149,4.29045944114839,3.72328088083127,15.0077567738251,15.2744187934867,14.4,31.6,2.66722820658196,3.45315712059287,86.4078512118576,81.6750815491175,81.4183075029973,645613,537484,13.194654271099,13.3779555320425,0.84,3.7463976945245,0.9771,40,-0.118656969713517,0.248275862068966,0.455172413793103,0.15491421368582,0.201117318435754,0.446927374301676,0.0471585436332113,0.00824503949142752,0.207332490517659,0.180933670847875,-0.0205504157903195,0.151557988932157
"185",17820,8,2005,"CO",0.458670988654781,22.5283630470016,0.525179856115108,617,NA,NA,"Colorado Springs, CO","Metropolitan Statistical Area","","","El Paso County","Colorado",41,"Central","CO",2005,0.64,1,0,0,1,1,6,3294473,4301261,5.2,2.8,8.7,73,-0.0918,0,0.1753,87.4,41.4,4.47049528266149,4.29045944114839,3.72328088083127,15.0077567738251,15.2744187934867,14.4,31.6,2.66722820658196,3.45315712059287,36.878310703184,34.8583952943261,34.4993408568685,645613,537484,13.194654271099,13.3779555320425,0.2,3.7463976945245,0.9771,40,-0.118656969713517,0.248275862068966,0.455172413793103,0.15491421368582,0.201117318435754,0.446927374301676,0.0471585436332113,0.00824503949142752,0.207332490517659,0.180933670847875,-0.0205504157903195,0.151557988932157
"186",17820,8,2008,"CO",0.434940855323021,17.7434030937216,0.538461538461538,1099,NA,NA,"Colorado Springs, CO","Metropolitan Statistical Area","","","El Paso County","Colorado",41,"Central","CO",2005,0.64,1,0,3,1,1,6,3294473,4301261,5.2,2.8,8.7,73,-0.0918,0,0.1753,87.4,41.4,4.47049528266149,4.29045944114839,3.72328088083127,15.0077567738251,15.2744187934867,14.4,31.6,2.66722820658196,3.45315712059287,73.8351434960029,69.7910118311017,70.0515114652287,645613,537484,13.194654271099,13.3779555320425,0.84,3.7463976945245,0.9771,40,-0.118656969713517,0.248275862068966,0.455172413793103,0.15491421368582,0.201117318435754,0.446927374301676,0.0471585436332113,0.00824503949142752,0.207332490517659,0.180933670847875,-0.0205504157903195,0.151557988932157
"187",17820,8,2009,"CO",0.432768361581921,18.1920903954802,0.509316770186335,885,NA,NA,"Colorado Springs, CO","Metropolitan Statistical Area","","","El Paso County","Colorado",41,"Central","CO",2005,0.64,1,0,4,1,1,6,3294473,4301261,5.2,2.8,8.7,73,-0.0918,0,0.1753,87.4,41.4,4.47049528266149,4.29045944114839,3.72328088083127,15.0077567738251,15.2744187934867,14.4,31.6,2.66722820658196,3.45315712059287,86.1491022307752,81.4305048835221,81.1914253465548,645613,537484,13.194654271099,13.3779555320425,0.84,3.7463976945245,0.9771,40,-0.118656969713517,0.248275862068966,0.455172413793103,0.15491421368582,0.201117318435754,0.446927374301676,0.0471585436332113,0.00824503949142752,0.207332490517659,0.180933670847875,-0.0205504157903195,0.151557988932157
"188",17820,8,2004,"CO",0.466110531803962,20.9593326381648,0.45771144278607,959,NA,NA,"Colorado Springs, CO","Metropolitan Statistical Area","","","El Paso County","Colorado",41,"Central","CO",2005,0.64,1,0,-1,1,0,6,3294473,4301261,5.2,2.8,8.7,73,-0.0918,0,0.1753,87.4,41.4,4.47049528266149,4.29045944114839,3.72328088083127,15.0077567738251,15.2744187934867,14.4,31.6,2.66722820658196,3.45315712059287,36.8548787145311,34.8362467330872,34.4719131300259,645613,537484,13.194654271099,13.3779555320425,0.2,3.7463976945245,0.9771,40,-0.118656969713517,0.248275862068966,0.455172413793103,0.15491421368582,0.201117318435754,0.446927374301676,0.0471585436332113,0.00824503949142752,0.207332490517659,0.180933670847875,-0.0205504157903195,0.151557988932157
"189",17820,8,2007,"CO",0.438902743142145,20.1995012468828,0.57201646090535,1203,NA,NA,"Colorado Springs, CO","Metropolitan Statistical Area","","","El Paso County","Colorado",41,"Central","CO",2005,0.64,1,0,2,1,1,6,3294473,4301261,5.2,2.8,8.7,73,-0.0918,0,0.1753,87.4,41.4,4.47049528266149,4.29045944114839,3.72328088083127,15.0077567738251,15.2744187934867,14.4,31.6,2.66722820658196,3.45315712059287,73.8351434960029,69.7910118311017,70.0515114652287,645613,537484,13.194654271099,13.3779555320425,0.84,3.7463976945245,0.9771,40,-0.118656969713517,0.248275862068966,0.455172413793103,0.15491421368582,0.201117318435754,0.446927374301676,0.0471585436332113,0.00824503949142752,0.207332490517659,0.180933670847875,-0.0205504157903195,0.151557988932157
